"id","video_id","time_seconds","timestamp","analysis_second","rel_net_change","rel_max_positive_diff","rel_sum_of_abs_diff","abs_db_mean","abs_db_max","abs_db_min","created_at","updated_at","inter_mean_delta","inter_max_delta","inter_min_delta","dynamic_range","norm_mean","smooth_mean","is_peak","is_silent"
4791,8,1215,"00:20:15",1,0.091930000000005,1.678285,7.16626600000001,-50.3710396,-48.827724,-51.96927,2025/05/06 4:35:26.237,2025/05/06 4:35:26.237,1.857607,2.539954,1.817216,3.141546,0.1604827,-46.79108,0,0
4792,8,1216,"00:20:16",1,1.212997,0.921143000000001,4.23250900000001,-49.2607615,-47.87722,-50.102825,2025/05/06 4:35:26.237,2025/05/06 4:35:26.238,1.110278,0.950504,1.866445,2.225605,0.1789873,-49.38174,0,0
4793,8,1217,"00:20:17",1,5.007702,1.459747,5.99334400000001,-46.4972161,-43.777508,-48.78521,2025/05/06 4:35:26.238,2025/05/06 4:35:26.238,2.763546,4.099712,1.317615,5.007702,0.2250464,-48.70967,0,0
4794,8,1218,"00:20:18",1,2.242378,0.973692,4.61913599999999,-42.705915,-41.47928,-44.238667,2025/05/06 4:35:26.239,2025/05/06 4:35:26.239,3.791301,2.298228,4.546543,2.759387,0.2882347,-46.15463,0,0
4795,8,1219,"00:20:19",1,-1.99362300000001,0.338822,3.85425300000001,-43.0777722,-41.99314,-43.986763,2025/05/06 4:35:26.240,2025/05/06 4:35:26.240,0.3718572,0.51386,0.251904,1.993623,0.2820371,-44.09364,0,0
4796,8,1220,"00:20:20",1,19.077766,11.87763,32.287442,-41.8399638,-26.407164,-46.05274,2025/05/06 4:35:26.241,2025/05/06 4:35:26.241,1.237808,15.58598,2.065977,19.64558,0.3026673,-42.54122,0,0
4797,8,1221,"00:20:21",1,21.920837,5.7791585,21.920837,-2.768580412,4.760223,-17.160614,2025/05/06 4:35:26.241,2025/05/06 4:35:26.241,39.07138,31.16739,28.89213,21.92084,0.930519,-29.22877,1,0
4798,8,1222,"00:20:22",1,8.5064585,5.8341016,33.2331495,5.45492674,14.046407,-6.823397,2025/05/06 4:35:26.242,2025/05/06 4:35:26.242,8.223507,9.286184,10.33722,20.8698,0.9803268,-13.05121,1,0
4799,8,1223,"00:20:23",1,1.44323,6.663413,27.0499,13.54193665,19.734348,5.487783,2025/05/06 4:35:26.243,2025/05/06 4:35:26.243,8.08701,5.687941,12.31118,14.24656,1,5.409428,1,0
4800,8,1224,"00:20:24",1,-8.600827,2.161513,16.998623,12.7467955,18.405855,6.863394,2025/05/06 4:35:26.243,2025/05/06 4:35:26.243,0.7951412,1.328493,1.375611,11.54246,1,10.58122,1,0
4801,8,1225,"00:20:25",1,-13.2231118,0,13.2231118,-5.57554464,2.6627078,-10.560404,2025/05/06 4:35:26.244,2025/05/06 4:35:26.244,18.32234,15.74315,17.4238,13.22311,0.9026364,6.904396,1,0
4802,8,1226,"00:20:26",1,5.109209298,4.72791993,9.619057302,0.2894717838,2.2447433,-5.11939,2025/05/06 4:35:26.244,2025/05/06 4:35:26.244,5.865016,0.4179645,5.441014,7.364133,0.9907983,2.486907,1,0
4803,8,1227,"00:20:27",1,-3.71737127,1.44923413,10.11528113,0.095855734,2.6864662,-3.549982,2025/05/06 4:35:26.245,2025/05/06 4:35:26.245,0.193616,0.4417229,1.569408,6.236448,0.984733,-1.730072,1,0
4804,8,1228,"00:20:28",1,14.124073,5.0354024,18.131819,4.7040341647,11.648288,-4.479658,2025/05/06 4:35:26.246,2025/05/06 4:35:26.246,4.608179,8.961822,0.929676,16.12795,0.9884449,1.696454,1,0
4805,8,1229,"00:20:29",1,-20.587691,0,20.587691,-0.443501494,9.41429,-11.173401,2025/05/06 4:35:26.247,2025/05/06 4:35:26.247,5.147536,2.233998,6.693743,20.58769,0.939181,1.452129,1,0
4806,8,1230,"00:20:30",1,8.7556595,2.7514666,9.9822665,-5.87189591,-1.9483495,-11.182984,2025/05/06 4:35:26.247,2025/05/06 4:35:26.247,5.428394,11.36264,0.009583,9.234634,0.9021351,-0.5371211,1,0
4807,8,1231,"00:20:31",1,3.109028,2.38623902,7.596575,1.706744318,3.3074725,-2.045329,2025/05/06 4:35:26.248,2025/05/06 4:35:26.248,7.57864,5.255822,9.137655,5.352801,0.9959248,-1.536218,1,0
4808,8,1232,"00:20:32",1,-2.6111337,6.32676,25.5340907,-10.84683382,-4.244686,-16.987974,2025/05/06 4:35:26.249,2025/05/06 4:35:26.249,12.55358,7.552158,14.94265,12.74329,0.8192194,-5.003995,0,0
4809,8,1233,"00:20:33",1,-3.309691,13.336233,47.796303,-21.4319337,-8.201916,-33.754913,2025/05/06 4:35:26.249,2025/05/06 4:35:26.249,10.5851,3.95723,16.76694,25.553,0.6428011,-10.19067,0,0
4810,8,1234,"00:20:34",1,9.9388762,5.4295421,18.1605138,4.07242568,8.0762615,-5.9734335,2025/05/06 4:35:26.250,2025/05/06 4:35:26.250,25.50436,16.27818,27.78148,14.0497,0.987309,-9.402114,1,0
4811,8,1235,"00:20:35",1,-11.380631,7.056444,35.354323,-5.54018694,6.325302,-17.042175,2025/05/06 4:35:26.251,2025/05/06 4:35:26.251,9.612613,1.75096,11.06874,23.36748,0.8798503,-7.633232,1,0
4812,8,1236,"00:20:36",1,2.67351661,7.4408155,26.97549921,-4.795036349,-0.12999499,-13.786553,2025/05/06 4:35:26.251,2025/05/06 4:35:26.251,0.7451506,6.455297,3.255622,13.65656,0.9200827,-2.087599,1,0
4813,8,1237,"00:20:37",1,-4.7672814,0.179248299999999,5.125778,-2.63449105,-0.1828616,-4.950143,2025/05/06 4:35:26.252,2025/05/06 4:35:26.252,2.160545,0.05286661,8.83641,4.767282,0.9560918,-4.323238,1,0
4814,8,1238,"00:20:38",1,16.899937,10.726214,55.433149,-12.46181432,9.158851,-27.007692,2025/05/06 4:35:26.252,2025/05/06 4:35:26.252,9.827323,9.341713,22.05755,36.16654,0.7728512,-6.630447,1,0
4815,8,1239,"00:20:39",1,-16.00233,0.327344,16.657018,7.83066764,13.86633,-2.463344,2025/05/06 4:35:26.253,2025/05/06 4:35:26.253,20.29248,4.707479,24.54435,16.32967,0.9927992,-2.421879,1,0
4816,8,1240,"00:20:40",1,11.6058468,5.1612306,17.4688448,7.08363631,12.119542,-2.4178038,2025/05/06 4:35:26.254,2025/05/06 4:35:26.254,0.7470313,1.746788,0.0455402,14.53735,0.993109,0.8174965,1,0
4817,8,1241,"00:20:41",1,-11.9965075,0.729039,14.3802075,4.190837842,9.304866,-3.8834915,2025/05/06 4:35:26.255,2025/05/06 4:35:26.255,2.892798,2.814676,1.465688,13.18836,0.9903104,6.368381,1,0
4818,8,1242,"00:20:42",1,13.4444089,6.8728299,27.4726003,-3.78611261,7.1181116,-13.340393,2025/05/06 4:35:26.255,2025/05/06 4:35:26.255,7.976951,2.186754,9.456902,20.4585,0.9006779,2.49612,1,0
4819,8,1243,"00:20:43",1,-22.884406,0.969024,25.193038,-0.91229553,7.38998,-16.219814,2025/05/06 4:35:26.256,2025/05/06 4:35:26.256,2.873817,0.2718684,2.879421,23.60979,0.9255073,-0.1691901,1,0
4820,8,1244,"00:20:44",1,24.3868075,17.122481,50.8472455,-18.13578604,6.6011305,-31.015896,2025/05/06 4:35:26.257,2025/05/06 4:35:26.257,17.22349,0.7888495,14.79608,37.61703,0.6854942,-7.611398,1,0
4821,8,1245,"00:20:45",1,-2.27315,2.7324104,9.31232206,3.403055447,6.715273,0.92253697,2025/05/06 4:35:26.257,2025/05/06 4:35:26.257,21.53884,0.1141425,31.93843,5.792736,1,-5.215009,1,0
4822,8,1246,"00:20:46",1,-16.3377753,8.083461,37.6075413,-10.24934616,5.8112383,-21.16142,2025/05/06 4:35:26.258,2025/05/06 4:35:26.258,13.6524,0.9040347,22.08396,26.97266,0.8175985,-8.327359,1,0
4823,8,1247,"00:20:47",1,12.5556469,6.6104969,13.6711689,2.55098595,5.108235,-7.9894676,2025/05/06 4:35:26.258,2025/05/06 4:35:26.258,12.80033,0.7030033,13.17195,13.0977,0.9843859,-1.431768,1,0
4824,8,1248,"00:20:48",1,-3.296769,1.4825792,9.72334848,2.416905916,4.169344,0.72374606,2025/05/06 4:35:26.259,2025/05/06 4:35:26.259,0.13408,0.938891,8.713214,3.445598,1,-1.760485,1,0
4825,8,1249,"00:20:49",1,0.6943972,1.6634472,6.010878,2.69460271,4.024494,1.7137256,2025/05/06 4:35:26.260,2025/05/06 4:35:26.260,0.2776968,0.14485,0.9899796,2.310768,1,2.554165,1,0
4826,8,1250,"00:20:50",1,-14.1807022,1.40399,19.0672002,-3.831391951,3.1627822,-13.461169,2025/05/06 4:35:26.261,2025/05/06 4:35:26.261,6.525995,0.8617118,15.17489,16.62395,0.9185368,0.4267056,1,0
4827,8,1251,"00:20:51",1,3.6453808,8.1823364,22.6726986,7.09895366,11.886582,-1.2724577,2025/05/06 4:35:26.262,2025/05/06 4:35:26.262,10.93035,8.7238,12.18871,13.15904,0.9978793,1.987388,1,0
4828,8,1252,"00:20:52",1,-10.6847215,0.9929843,16.1129205,0.99015138,4.306944,-9.091877,2025/05/06 4:35:26.262,2025/05/06 4:35:26.262,6.108802,7.579638,7.819419,13.39882,0.9809033,1.419238,1,0
4829,8,1253,"00:20:53",1,17.2514393,12.0686996,31.8334493,-11.454863573,2.8956513,-21.646793,2025/05/06 4:35:26.263,2025/05/06 4:35:26.263,12.44501,1.411293,12.55492,24.54244,0.8004749,-1.12192,1,0
4830,8,1254,"00:20:54",1,-3.2545066,1.96621246,13.4021418,0.943240227,3.5371706,-1.7985914,2025/05/06 4:35:26.264,2025/05/06 4:35:26.264,12.3981,0.6415193,19.8482,5.335762,0.993249,-3.173824,1,0
4831,8,1255,"00:20:55",1,6.5689612,9.152769,33.0864072,-9.97835646,-1.6406038,-21.468288,2025/05/06 4:35:26.265,2025/05/06 4:35:26.265,10.9216,5.177774,19.6697,19.82768,0.833694,-6.829993,1,0
4832,8,1256,"00:20:56",1,-10.574542,0.37383,12.19460732,-5.473012647,-0.68514234,-12.069717,2025/05/06 4:35:26.265,2025/05/06 4:35:26.265,4.505344,0.9554614,9.398571,11.38457,0.9087831,-4.836043,1,0
4833,8,1257,"00:20:57",1,15.971093,8.9789612,20.822951,-9.63959229,2.970672,-15.42635,2025/05/06 4:35:26.266,2025/05/06 4:35:26.266,4.16658,3.655814,3.356633,18.39702,0.8321936,-8.363654,1,0
4834,8,1258,"00:20:58",1,-7.8856814,0.3359584,8.9170202,1.5807717355,4.44423,-3.6211624,2025/05/06 4:35:26.266,2025/05/06 4:35:26.266,11.22036,1.473558,11.80519,8.065392,0.991519,-4.510611,1,0
4835,8,1259,"00:20:59",1,-26.5452115,0,26.5452115,-22.40275485,-7.4539785,-33.99919,2025/05/06 4:35:26.267,2025/05/06 4:35:26.267,23.98353,11.89821,30.37803,26.54521,0.6266208,-10.15386,0,0
（省略）
6196,8,2620,"00:43:40",1,0.547722,1.3114691,10.222532,7.95613733,9.980692,5.087046,2025/05/06 4:35:28.035,2025/05/06 4:35:28.035,45.63273,5.021159,65.65372,4.893646,1,-30.83651,1,0
6197,8,2621,"00:43:41",1,-13.5378654,1.772792,19.4452784,7.26459785,13.4451685,-3.0464034,2025/05/06 4:35:28.035,2025/05/06 4:35:28.035,0.6915395,3.464477,8.13345,16.49157,0.9920155,-7.485285,1,0
6198,8,2622,"00:43:42",1,8.6789279,3.3620884,16.0475391,4.16141414,8.795103,-3.5681305,2025/05/06 4:35:28.036,2025/05/06 4:35:28.036,3.103184,4.650065,0.5217271,12.36323,0.9913433,6.460716,1,0
6199,8,2623,"00:43:43",1,1.1170913,8.32838513,35.8577453,-2.254654238,5.1243753,-13.363043,2025/05/06 4:35:28.037,2025/05/06 4:35:28.037,6.416069,3.670728,9.794912,18.48742,0.9349354,3.057119,1,0
6200,8,2624,"00:43:44",1,-21.6450315,0,21.6450315,-5.67580062,4.5661755,-17.078856,2025/05/06 4:35:28.037,2025/05/06 4:35:28.037,3.421146,0.5581998,3.715813,21.64503,0.8847924,-1.256347,1,0
6201,8,2625,"00:43:45",1,15.0976588,3.000121,15.0976588,-9.03368201,-1.4317772,-16.529436,2025/05/06 4:35:28.038,2025/05/06 4:35:28.038,3.357881,5.997953,0.54942,15.09766,0.8494386,-5.654712,1,0
6202,8,2626,"00:43:46",1,-1.9707161,3.804288,24.9896135,-6.56509771,-1.0014137,-13.564146,2025/05/06 4:35:28.039,2025/05/06 4:35:28.039,2.468584,0.4303635,2.96529,12.56273,0.8905817,-7.091527,1,0
6203,8,2627,"00:43:47",1,7.0365326,3.9324594,15.7200526,-6.36505265,1.7441216,-9.292375,2025/05/06 4:35:28.039,2025/05/06 4:35:28.039,0.2000451,2.745535,4.271771,11.0365,0.8910089,-7.321278,1,0
6204,8,2628,"00:43:48",1,-21.334623,0,21.334623,-7.844720257,2.908659,-18.425964,2025/05/06 4:35:28.040,2025/05/06 4:35:28.040,1.479668,1.164537,9.133589,21.33462,0.8644069,-6.924957,1,0
6205,8,2629,"00:43:49",1,1.798141,8.100342,26.2394586,-7.49252071,-2.6272342,-16.646034,2025/05/06 4:35:28.040,2025/05/06 4:35:28.041,0.3521996,5.535893,1.77993,14.0188,0.8751246,-7.234098,1,0
